raw_acceleration,sensor,frequency_str,frequency_num,boost_str,boost_num,axis,filename,acceleration_clean,k_raw,error_raw_%
0.1060709953,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1060709953,0.9427647936853102,0.10841063035714274
0.1060709953,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1060709953,0.9427647936853102,0.10841063035714274
0.1060709953,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1060709953,0.9427647936853102,0.10841063035714274
0.1060709953,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1060709953,0.9427647936853102,0.10841063035714274
0.1060709953,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1060709953,0.9427647936853102,0.10841063035714274
0.1060709953,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1060709953,0.9427647936853102,0.10841063035714274
0.1060709953,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1060709953,0.9427647936853102,0.10841063035714274
0.1060709953,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1060709953,0.9427647936853102,0.10841063035714274
0.1061074436,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061074436,0.9424409504857773,0.10906149285714282
0.1061074436,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061074436,0.9424409504857773,0.10906149285714282
0.1061074436,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061074436,0.9424409504857773,0.10906149285714282
0.1061074436,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061074436,0.9424409504857773,0.10906149285714282
0.1061074436,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061074436,0.9424409504857773,0.10906149285714282
0.1061074436,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061074436,0.9424409504857773,0.10906149285714282
0.1061074436,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061074436,0.9424409504857773,0.10906149285714282
0.1061074436,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061074436,0.9424409504857773,0.10906149285714282
0.1061074436,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061074436,0.9424409504857773,0.10906149285714282
0.1061074436,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061074436,0.9424409504857773,0.10906149285714282
0.1061074436,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061074436,0.9424409504857773,0.10906149285714282
0.1061074436,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061074436,0.9424409504857773,0.10906149285714282
0.1061074436,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061074436,0.9424409504857773,0.10906149285714282
0.1061074436,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061074436,0.9424409504857773,0.10906149285714282
0.1061074436,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061074436,0.9424409504857773,0.10906149285714282
0.1061074436,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061074436,0.9424409504857773,0.10906149285714282
0.1061074436,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061074436,0.9424409504857773,0.10906149285714282
0.1061074436,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061074436,0.9424409504857773,0.10906149285714282
0.1061074436,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061074436,0.9424409504857773,0.10906149285714282
0.1061795428,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061795428,0.9418010038747314,0.11034897857142845
0.1061795428,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061795428,0.9418010038747314,0.11034897857142845
0.1061795428,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061795428,0.9418010038747314,0.11034897857142845
0.1061795428,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061795428,0.9418010038747314,0.11034897857142845
0.1061795428,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061795428,0.9418010038747314,0.11034897857142845
0.1061795428,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061795428,0.9418010038747314,0.11034897857142845
0.1061795428,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061795428,0.9418010038747314,0.11034897857142845
0.1061795428,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061795428,0.9418010038747314,0.11034897857142845
0.1061795428,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061795428,0.9418010038747314,0.11034897857142845
0.1061795428,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061795428,0.9418010038747314,0.11034897857142845
0.1061795428,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061795428,0.9418010038747314,0.11034897857142845
0.1061795428,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061795428,0.9418010038747314,0.11034897857142845
0.1061795428,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061795428,0.9418010038747314,0.11034897857142845
0.1061795428,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061795428,0.9418010038747314,0.11034897857142845
0.1061795428,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061795428,0.9418010038747314,0.11034897857142845
0.1061795428,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061795428,0.9418010038747314,0.11034897857142845
0.1061795428,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061795428,0.9418010038747314,0.11034897857142845
0.1061795428,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061795428,0.9418010038747314,0.11034897857142845
0.1061795428,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061795428,0.9418010038747314,0.11034897857142845
0.1061795428,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1061795428,0.9418010038747314,0.11034897857142845
